SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Feb 21 11:38:50 GMT 2017
User: student10
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112424
Integration Time (usec): 100000 (MAYP112424)
Spectra Averaged: 1 (MAYP112424)
Boxcar Smoothing: 0 (MAYP112424)
Correct for Electrical Dark: No (MAYP112424)
Strobe/Lamp Enabled: No (MAYP112424)
Correct for Detector Non-linearity: No (MAYP112424)
Correct for Stray Light: No (MAYP112424)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
486.27	175.00
486.72	149.00
487.17	168.00
487.62	202.00
488.08	178.00
488.53	183.00
488.98	178.00
489.43	179.00
489.89	208.00
490.34	178.00
490.79	173.00
491.24	151.00
491.70	207.00
492.15	186.00
492.60	177.00
493.05	176.00
493.50	166.00
493.96	183.00
494.41	154.00
494.86	172.00
495.31	167.00
495.77	143.00
496.22	172.00
496.67	157.00
497.12	178.00
497.57	161.00
498.03	173.00
498.48	159.00
498.93	157.00
499.38	183.00
499.83	149.00
500.29	195.00
500.74	154.00
501.19	141.00
501.64	152.00
502.09	182.00
502.54	198.00
503.00	172.00
503.45	161.00
503.90	192.00
504.35	141.00
504.80	141.00
505.25	149.00
505.71	175.00
506.16	158.00
506.61	183.00
507.06	165.00
507.51	148.00
507.96	154.00
508.42	163.00
508.87	191.00
509.32	147.00
509.77	167.00
510.22	163.00
510.67	153.00
511.12	200.00
511.58	195.00
512.03	145.00
512.48	153.00
512.93	171.00
513.38	169.00
513.83	201.00
514.28	160.00
514.73	162.00
515.19	137.00
515.64	159.00
516.09	168.00
516.54	148.00
516.99	153.00
517.44	138.00
517.89	138.00
518.34	138.00
518.79	165.00
519.25	140.00
519.70	135.00
520.15	165.00
520.60	200.00
521.05	169.00
521.50	151.00
521.95	192.00
522.40	206.00
522.85	181.00
523.30	184.00
523.75	159.00
524.20	185.00
524.66	169.00
525.11	211.00
525.56	144.00
526.01	171.00
526.46	165.00
526.91	160.00
527.36	168.00
527.81	133.00
528.26	191.00
528.71	124.00
529.16	192.00
529.61	181.00
530.06	146.00
530.51	201.00
530.96	163.00
531.41	154.00
531.86	165.00
532.31	171.00
532.76	172.00
533.21	158.00
533.66	180.00
534.11	229.00
534.56	204.00
535.01	175.00
535.46	169.00
535.91	162.00
536.36	195.00
536.82	213.00
537.27	173.00
537.72	178.00
538.17	216.00
538.62	175.00
539.07	190.00
539.51	229.00
539.96	220.00
540.41	212.00
540.86	211.00
541.31	242.00
541.76	257.00
542.21	224.00
542.66	242.00
543.11	248.00
543.56	298.00
544.01	310.00
544.46	271.00
544.91	327.00
545.36	263.00
545.81	271.00
546.26	304.00
546.71	292.00
547.16	329.00
547.61	256.00
548.06	275.00
548.51	222.00
548.96	195.00
549.41	164.00
549.86	200.00
550.31	214.00
550.76	216.00
551.21	199.00
551.65	201.00
552.10	229.00
552.55	197.00
553.00	196.00
553.45	255.00
553.90	249.00
554.35	203.00
554.80	237.00
555.25	249.00
555.70	202.00
556.15	153.00
556.60	183.00
557.04	170.00
557.49	218.00
557.94	179.00
558.39	210.00
558.84	182.00
559.29	208.00
559.74	212.00
560.19	169.00
560.64	159.00
561.08	202.00
561.53	236.00
561.98	187.00
562.43	190.00
562.88	160.00
563.33	224.00
563.78	208.00
564.23	212.00
564.67	233.00
565.12	203.00
565.57	219.00
566.02	178.00
566.47	218.00
566.92	216.00
567.37	177.00
567.81	189.00
568.26	203.00
568.71	160.00
569.16	177.00
569.61	183.00
570.06	233.00
570.50	164.00
570.95	188.00
571.40	193.00
571.85	192.00
572.30	190.00
572.75	178.00
573.19	168.00
573.64	193.00
574.09	221.00
574.54	229.00
574.99	206.00
575.43	184.00
575.88	207.00
576.33	149.00
576.78	151.00
577.23	235.00
577.67	212.00
578.12	174.00
578.57	172.00
579.02	219.00
579.47	236.00
579.91	172.00
580.36	203.00
580.81	223.00
581.26	204.00
581.70	203.00
582.15	194.00
582.60	233.00
583.05	181.00
583.50	186.00
583.94	211.00
584.39	215.00
584.84	175.00
